InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,DayName
547670,22120,WELCOME  WOODEN BLOCK LETTERS,2,2011-03-24 13:41:00,9.95,16769,United Kingdom,Thursday
554636,22583,PACK OF 6 HANDBAG GIFT BOXES,12,2011-05-25 11:52:00,2.55,16763,United Kingdom,Wednesday
562608,23158,SET OF 5 LUCKY CAT MAGNETS ,24,2011-08-08 11:45:00,2.08,15502,United Kingdom,Monday
549120,21754,HOME BUILDING BLOCK WORD,1,2011-04-06 13:28:00,5.95,14587,United Kingdom,Wednesday
571180,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-10-14 10:47:00,1.45,15498,United Kingdom,Friday
551869,21721,CANDY SHOP  STICKER SHEET,10,2011-05-04 16:36:00,0.85,16767,United Kingdom,Wednesday
578147,47471,RAINBOW PEGS PHOTO CLIP STRING,1,2011-11-23 11:09:00,0.65,12748,United Kingdom,Wednesday
568062,23324,RUSTIC STRAWBERRY JAM POT LARGE ,12,2011-09-23 13:18:00,2.08,14014,United Kingdom,Friday
566922,23336,EGG FRYING PAN PINK ,6,2011-09-15 14:58:00,2.08,16156,United Kingdom,Thursday
557129,23284,DOORMAT KEEP CALM AND COME IN,2,2011-06-16 19:59:00,7.95,17841,United Kingdom,Thursday
567093,22082,RIBBON REEL STRIPES DESIGN ,10,2011-09-16 12:50:00,1.65,17144,United Kingdom,Friday
550493,85197,SET OF 12 MINI BUNNIES IN A BUCKET,2,2011-04-18 14:50:00,2.1,15311,United Kingdom,Monday
563614,22807,SET OF 6 T-LIGHTS TOADSTOOLS,36,2011-08-18 08:51:00,2.55,12415,Australia,Thursday
576559,23330,DECORATIVE WICKER HEART MEDIUM,5,2011-11-15 13:19:00,1.25,14711,United Kingdom,Tuesday
562892,23247,BISCUIT TIN 50'S CHRISTMAS,6,2011-08-10 12:24:00,2.89,16292,United Kingdom,Wednesday
538917,22082,RIBBON REEL STRIPES DESIGN ,5,2010-12-15 10:57:00,1.65,17449,United Kingdom,Wednesday
572224,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2011-10-21 13:46:00,2.95,16558,United Kingdom,Friday
578757,22551,PLASTERS IN TIN SPACEBOY,1,2011-11-25 11:41:00,1.65,12748,United Kingdom,Friday
540157,21670,BLUE SPOT CERAMIC DRAWER KNOB,1,2011-01-05 11:41:00,1.25,15311,United Kingdom,Wednesday
550290,22423,REGENCY CAKESTAND 3 TIER,1,2011-04-15 14:45:00,12.75,15246,United Kingdom,Friday
574907,21990,MODERN FLORAL STATIONERY SET,12,2011-11-07 15:33:00,1.25,17043,United Kingdom,Monday
553061,22449,SILK PURSE BABUSHKA PINK,3,2011-05-13 11:12:00,3.35,17238,United Kingdom,Friday
546015,21212,PACK OF 72 RETROSPOT CAKE CASES,48,2011-03-08 16:48:00,0.55,14336,United Kingdom,Tuesday
537421,22186,RED STAR CARD HOLDER,2,2010-12-06 15:25:00,2.95,17218,United Kingdom,Monday
573931,22549,PICTURE DOMINOES,12,2011-11-02 10:16:00,1.45,16884,United Kingdom,Wednesday
562046,21245,GREEN POLKADOT PLATE ,8,2011-08-02 10:34:00,1.69,12378,Switzerland,Tuesday
567873,22465,HANGING METAL STAR LANTERN,12,2011-09-22 14:25:00,1.65,13055,United Kingdom,Thursday
539004,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,24,2010-12-15 12:43:00,4.25,13426,United Kingdom,Wednesday
546910,22998,TRAVEL CARD WALLET KEEP CALM,2,2011-03-17 19:46:00,0.42,13969,United Kingdom,Thursday
573248,16169E,WRAP 50'S  CHRISTMAS,25,2011-10-28 12:09:00,0.42,14498,United Kingdom,Friday
545377,84988,SET OF 72 PINK HEART PAPER DOILIES,1,2011-03-02 11:32:00,1.45,14606,United Kingdom,Wednesday
547714,20750,RED RETROSPOT MINI CASES,2,2011-03-25 08:43:00,7.95,15815,United Kingdom,Friday
572552,22357,KINGS CHOICE BISCUIT TIN,1,2011-10-24 17:07:00,4.13,14096,United Kingdom,Monday
550527,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,2011-04-19 10:48:00,0.85,12476,Germany,Tuesday
547867,21586,KINGS CHOICE GIANT TUBE MATCHES,3,2011-03-27 13:56:00,2.55,13357,United Kingdom,Sunday
566451,22091,EMPIRE TISSUE BOX,1,2011-09-12 16:14:00,0.39,18069,United Kingdom,Monday
559784,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2011-07-12 12:07:00,2.08,16839,United Kingdom,Tuesday
548612,20974,12 PENCILS SMALL TUBE SKULL,4,2011-04-01 11:34:00,0.65,13137,United Kingdom,Friday
567205,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,2011-09-19 10:44:00,1.25,15365,United Kingdom,Monday
552574,22778,GLASS CLOCHE SMALL,24,2011-05-10 12:20:00,3.39,15311,United Kingdom,Tuesday
570247,22561,WOODEN SCHOOL COLOURING SET,12,2011-10-10 08:23:00,1.65,15193,United Kingdom,Monday
580939,22621,TRADITIONAL KNITTING NANCY,12,2011-12-06 14:14:00,1.65,14907,United Kingdom,Tuesday
558441,22543,MINI JIGSAW BAKE A CAKE ,1,2011-06-29 12:59:00,0.42,14606,United Kingdom,Wednesday
571276,22671,FRENCH LAUNDRY SIGN BLUE METAL,2,2011-10-16 12:30:00,1.65,14702,United Kingdom,Sunday
580514,22113,GREY HEART HOT WATER BOTTLE,5,2011-12-04 14:01:00,4.25,16905,United Kingdom,Sunday
574287,71270,PHOTO CLIP LINE,1,2011-11-03 15:09:00,1.25,14723,United Kingdom,Thursday
541125,21936,RED RETROSPOT PICNIC BAG,10,2011-01-14 10:06:00,2.95,12474,Germany,Friday
560448,22465,HANGING METAL STAR LANTERN,24,2011-07-19 09:29:00,1.65,12840,United Kingdom,Tuesday
569528,23198,PANTRY MAGNETIC  SHOPPING LIST,4,2011-10-04 14:53:00,1.45,16242,United Kingdom,Tuesday
580632,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,4,2011-12-05 12:16:00,1.45,16360,United Kingdom,Monday
571035,47566,PARTY BUNTING,4,2011-10-13 12:50:00,4.95,12446,RSA,Thursday
542528,22029,SPACEBOY BIRTHDAY CARD,12,2011-01-28 13:04:00,0.42,13141,United Kingdom,Friday
536446,21651,HANGING GLASS ETCHED TEALIGHT,6,2010-12-01 12:15:00,1.65,15983,United Kingdom,Wednesday
573868,21055,TOOL BOX SOFT TOY ,3,2011-11-01 12:18:00,8.95,12491,France,Tuesday
549916,84388,WISE MAN STAR SHAPE EGG PAN,5,2011-04-13 09:39:00,0.39,13717,United Kingdom,Wednesday
566025,22371,AIRLINE BAG VINTAGE TOKYO 78,1,2011-09-08 12:55:00,4.25,17634,United Kingdom,Thursday
558746,22303,COFFEE MUG APPLES DESIGN,6,2011-07-01 17:23:00,2.55,14415,United Kingdom,Friday
543173,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2011-02-04 09:30:00,1.25,13871,United Kingdom,Friday
573887,22553,PLASTERS IN TIN SKULLS,12,2011-11-01 13:39:00,1.65,16173,United Kingdom,Tuesday
537199,22482,BLUE TEA TOWEL CLASSIC DESIGN,2,2010-12-05 14:06:00,1.25,15894,United Kingdom,Sunday
577535,22456,NATURAL SLATE CHALKBOARD LARGE ,1,2011-11-20 14:07:00,4.95,14071,United Kingdom,Sunday
549522,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-04-08 15:34:00,0.42,16873,United Kingdom,Friday
576593,22738,RIBBON REEL SNOWY VILLAGE,1,2011-11-15 14:48:00,1.65,15720,United Kingdom,Tuesday
544404,20726,LUNCH BAG WOODLAND,20,2011-02-18 12:56:00,1.65,16401,United Kingdom,Friday
566408,21892,TRADITIONAL WOODEN CATCH CUP GAME ,2,2011-09-12 13:43:00,1.25,16984,United Kingdom,Monday
556102,23126,FELTCRAFT GIRL AMELIE KIT,4,2011-06-08 16:15:00,4.95,13115,United Kingdom,Wednesday
545052,20969,RED FLORAL FELTCRAFT SHOULDER BAG,4,2011-02-27 12:27:00,3.75,13971,United Kingdom,Sunday
557611,22161,HEART DECORATION RUSTIC HANGING ,48,2011-06-21 12:35:00,0.19,17695,United Kingdom,Tuesday
580543,21181,PLEASE ONE PERSON METAL SIGN,12,2011-12-05 09:11:00,2.1,18223,United Kingdom,Monday
578305,23410,CURIO CABINET LINEN AND LACE ,2,2011-11-23 15:44:00,7.05,14088,United Kingdom,Wednesday
562649,21463,MIRRORED DISCO BALL ,1,2011-08-08 13:11:00,5.95,14606,United Kingdom,Monday
568189,23370,SET 36 COLOURING PENCILS DOILY,16,2011-09-25 14:36:00,1.25,14757,United Kingdom,Sunday
565855,22925,BLUE GIANT GARDEN THERMOMETER,2,2011-09-07 13:30:00,5.95,15114,United Kingdom,Wednesday
555525,23202,JUMBO BAG VINTAGE LEAF,20,2011-06-05 11:40:00,2.08,14709,United Kingdom,Sunday
543459,21086,SET/6 RED SPOTTY PAPER CUPS,24,2011-02-08 13:28:00,0.65,12599,France,Tuesday
559807,23166,MEDIUM CERAMIC TOP STORAGE JAR,4,2011-07-12 14:48:00,1.25,17841,United Kingdom,Tuesday
565465,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,2011-09-05 09:46:00,2.95,15364,United Kingdom,Monday
554424,21929,JUMBO BAG PINK VINTAGE PAISLEY,4,2011-05-24 12:14:00,2.08,14527,United Kingdom,Tuesday
575985,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2011-11-13 14:09:00,1.65,17841,United Kingdom,Sunday
565151,22383,LUNCH BAG SUKI DESIGN ,10,2011-09-01 14:29:00,1.65,16923,United Kingdom,Thursday
541010,22176,BLUE OWL SOFT TOY,6,2011-01-13 11:05:00,2.95,14114,United Kingdom,Thursday
567167,23169,CLASSIC GLASS COOKIE JAR,1,2011-09-18 12:21:00,4.15,15547,United Kingdom,Sunday
540031,82551,LAUNDRY 15C METAL SIGN,4,2011-01-04 13:50:00,1.45,17975,United Kingdom,Tuesday
569469,23520,EMBROIDERED RIBBON REEL RUBY ,3,2011-10-04 12:22:00,3.75,16360,United Kingdom,Tuesday
571715,21810,CHRISTMAS HANGING STAR WITH BELL,6,2011-10-18 17:04:00,0.39,17576,United Kingdom,Tuesday
540183,22029,SPACEBOY BIRTHDAY CARD,12,2011-01-05 13:37:00,0.42,15093,United Kingdom,Wednesday
558770,84987,SET OF 36 TEATIME PAPER DOILIES,1,2011-07-03 15:19:00,1.45,12748,United Kingdom,Sunday
570446,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,2011-10-10 14:49:00,2.95,12431,Belgium,Monday
560366,10125,MINI FUNKY DESIGN TAPES,20,2011-07-18 12:19:00,0.85,16859,United Kingdom,Monday
571667,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,11,2011-10-18 13:04:00,0.29,14554,United Kingdom,Tuesday
572490,22191,IVORY DINER WALL CLOCK,1,2011-10-24 13:59:00,8.5,14467,United Kingdom,Monday
562046,23194,GYMKHANA TREASURE BOOK BOX,8,2011-08-02 10:34:00,2.25,12378,Switzerland,Tuesday
547892,21983,PACK OF 12 BLUE PAISLEY TISSUES ,24,2011-03-28 10:15:00,0.29,12669,France,Monday
542113,22891,TEA FOR ONE POLKADOT,3,2011-01-25 13:55:00,4.25,14341,United Kingdom,Tuesday
544945,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-02-25 10:53:00,0.55,17735,United Kingdom,Friday
571658,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,24,2011-10-18 12:48:00,0.83,12621,Germany,Tuesday
578056,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,2011-11-22 15:04:00,0.85,16164,United Kingdom,Tuesday
539014,21818,GLITTER CHRISTMAS HEART ,10,2010-12-15 13:37:00,0.85,17692,United Kingdom,Wednesday
549755,22993,SET OF 4 PANTRY JELLY MOULDS,24,2011-04-12 11:34:00,1.25,16843,United Kingdom,Tuesday
560036,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2011-07-14 13:51:00,2.95,14911,EIRE,Thursday
558437,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2011-06-29 12:46:00,0.85,17799,United Kingdom,Wednesday
566073,22625,RED KITCHEN SCALES,2,2011-09-08 19:58:00,8.5,14562,United Kingdom,Thursday
580513,21918,SET 12 KIDS COLOUR  CHALK STICKS,2,2011-12-04 13:59:00,0.42,14456,United Kingdom,Sunday
541206,21240,BLUE POLKADOT CUP,96,2011-01-14 12:24:00,0.72,14646,Netherlands,Friday
541604,22896,PEG BAG APPLES DESIGN,3,2011-01-19 17:23:00,2.55,14572,United Kingdom,Wednesday
569965,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,2,2011-10-06 18:47:00,12.75,18109,United Kingdom,Thursday
564300,23158,SET OF 5 LUCKY CAT MAGNETS ,1,2011-08-24 11:31:00,2.08,16723,United Kingdom,Wednesday
568527,23256,CHILDRENS CUTLERY SPACEBOY ,4,2011-09-27 13:21:00,4.15,13178,United Kingdom,Tuesday
537441,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2010-12-06 17:26:00,3.95,13564,United Kingdom,Monday
558049,20774,GREEN FERN NOTEBOOK,1,2011-06-24 14:16:00,1.65,15850,United Kingdom,Friday
543193,22501,PICNIC BASKET WICKER LARGE,2,2011-02-04 12:18:00,9.95,13725,United Kingdom,Friday
566972,22714,CARD BIRTHDAY COWBOY,12,2011-09-16 09:13:00,0.42,16573,United Kingdom,Friday
576589,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,2011-11-15 14:29:00,2.49,17659,United Kingdom,Tuesday
576014,35970,ZINC FOLKART SLEIGH BELLS,3,2011-11-13 14:29:00,1.69,17218,United Kingdom,Sunday
577503,22556,PLASTERS IN TIN CIRCUS PARADE ,1,2011-11-20 12:34:00,1.65,18110,United Kingdom,Sunday
536769,21210,SET OF 72 RETROSPOT PAPER  DOILIES,24,2010-12-02 14:47:00,1.45,17581,United Kingdom,Thursday
543370,22192,BLUE DINER WALL CLOCK,2,2011-02-07 14:51:00,8.5,12359,Cyprus,Monday
552950,85066,CREAM SWEETHEART MINI CHEST,2,2011-05-12 12:01:00,12.75,16116,United Kingdom,Thursday
550958,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-04-21 16:37:00,4.95,15281,United Kingdom,Thursday
566217,16235,RECYCLED PENCIL WITH RABBIT ERASER,8,2011-09-09 15:17:00,0.42,14096,United Kingdom,Friday
569225,21231,SWEETHEART CERAMIC TRINKET BOX,4,2011-10-02 14:25:00,1.25,16930,United Kingdom,Sunday
557397,22999,TRAVEL CARD WALLET RETRO PETALS,1,2011-06-20 11:23:00,0.42,17897,United Kingdom,Monday
574852,46000S,POLYESTER FILLER PAD 40x40cm,2,2011-11-07 12:04:00,1.45,15493,United Kingdom,Monday
542868,22426,ENAMEL WASH BOWL CREAM,2,2011-02-01 12:25:00,3.75,16419,United Kingdom,Tuesday
576339,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,2011-11-14 15:27:00,5.79,14096,United Kingdom,Monday
559538,21745,GAOLERS KEYS DECORATIVE GARDEN ,4,2011-07-10 12:25:00,3.75,16880,United Kingdom,Sunday
562219,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-08-03 14:14:00,4.95,15089,United Kingdom,Wednesday
556318,23309,SET OF 60 I LOVE LONDON CAKE CASES ,120,2011-06-10 10:49:00,0.42,16767,United Kingdom,Friday
547372,22961,JAM MAKING SET PRINTED,2,2011-03-22 13:46:00,1.45,16374,United Kingdom,Tuesday
576121,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,2011-11-14 10:38:00,6.95,14530,United Kingdom,Monday
547880,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,2011-03-27 16:05:00,8.5,15426,United Kingdom,Sunday
567679,21627,ELEPHANT CARNIVAL POUFFE,1,2011-09-21 16:15:00,14.95,14606,United Kingdom,Wednesday
537135,22536,MAGIC DRAWING SLATE PURDEY,3,2010-12-05 12:35:00,0.42,17059,United Kingdom,Sunday
554066,85066,CREAM SWEETHEART MINI CHEST,6,2011-05-22 10:40:00,12.75,12916,United Kingdom,Sunday
565210,22998,TRAVEL CARD WALLET KEEP CALM,48,2011-09-01 17:09:00,0.42,17750,United Kingdom,Thursday
575091,23354,6 GIFT TAGS 50'S CHRISTMAS ,12,2011-11-08 14:05:00,0.83,17160,United Kingdom,Tuesday
579027,23319,BOX OF 6 MINI 50'S CRACKERS,5,2011-11-28 10:20:00,2.49,14102,United Kingdom,Monday
547069,84991,60 TEATIME FAIRY CAKE CASES,8,2011-03-20 13:52:00,0.55,16710,United Kingdom,Sunday
570674,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-10-11 14:59:00,2.95,14911,EIRE,Tuesday
562427,23052,RECYCLED ACAPULCO MAT TURQUOISE,1,2011-08-04 17:19:00,8.25,17267,United Kingdom,Thursday
571031,22176,BLUE OWL SOFT TOY,2,2011-10-13 12:30:00,2.95,15005,United Kingdom,Thursday
545019,22677,FRENCH BLUE METAL DOOR SIGN 2,10,2011-02-25 13:56:00,1.25,15093,United Kingdom,Friday
549567,22456,NATURAL SLATE CHALKBOARD LARGE ,1,2011-04-10 15:07:00,4.95,13632,United Kingdom,Sunday
574590,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,2011-11-06 10:44:00,2.49,18077,United Kingdom,Sunday
553750,22960,JAM MAKING SET WITH JARS,12,2011-05-19 10:16:00,3.75,15660,United Kingdom,Thursday
573564,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2011-10-31 13:58:00,5.45,16127,United Kingdom,Monday
577355,23403,LETTER HOLDER HOME SWEET HOME,4,2011-11-18 15:53:00,3.75,14911,EIRE,Friday
544464,84559B,3D SHEET OF CAT STICKERS,2,2011-02-20 14:38:00,0.85,17323,United Kingdom,Sunday
546091,22740,POLKADOT PEN,48,2011-03-09 11:53:00,0.85,14936,Channel Islands,Wednesday
572552,22589,CARDHOLDER GINGHAM STAR,3,2011-10-24 17:07:00,4.96,14096,United Kingdom,Monday
541844,79066K,RETRO MOD TRAY,2,2011-01-23 12:19:00,0.85,16931,United Kingdom,Sunday
576587,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,6,2011-11-15 14:23:00,1.25,18123,United Kingdom,Tuesday
542412,15056BL,EDWARDIAN PARASOL BLACK,3,2011-01-27 16:49:00,5.95,16725,United Kingdom,Thursday
557995,22332,SKULLS PARTY BAG + STICKER SET,5,2011-06-24 10:44:00,1.65,17979,United Kingdom,Friday
579170,84997C,CHILDRENS CUTLERY POLKADOT BLUE,1,2011-11-28 14:26:00,4.15,17811,United Kingdom,Monday
562607,22624,IVORY KITCHEN SCALES,2,2011-08-08 11:45:00,8.5,12885,United Kingdom,Monday
574182,23186,FRENCH STYLE STORAGE JAR CAFE ,48,2011-11-03 11:51:00,0.29,16841,United Kingdom,Thursday
549741,37449,CERAMIC CAKE STAND + HANGING CAKES,2,2011-04-12 09:53:00,9.95,13655,United Kingdom,Tuesday
536551,21917,SET 12 KIDS  WHITE CHALK STICKS,1,2010-12-01 14:34:00,0.42,17346,United Kingdom,Wednesday
537366,22150,3 STRIPEY MICE FELTCRAFT,4,2010-12-06 12:39:00,1.95,14085,United Kingdom,Monday
544450,22303,COFFEE MUG APPLES DESIGN,6,2011-02-20 12:23:00,2.55,17811,United Kingdom,Sunday
573548,82583,HOT BATHS METAL SIGN,5,2011-10-31 13:22:00,2.1,13680,United Kingdom,Monday
557492,47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,48,2011-06-20 15:08:00,0.39,13717,United Kingdom,Monday
578373,23499,SET 12 VINTAGE DOILY CHALK ,24,2011-11-24 11:19:00,0.42,17451,United Kingdom,Thursday
563926,23196,VINTAGE LEAF MAGNETIC NOTEPAD,12,2011-08-21 14:42:00,1.45,12553,France,Sunday
569028,23374,RED SPOT PAPER GIFT BAG,10,2011-09-30 10:20:00,0.82,14911,EIRE,Friday
556246,21974,SET OF 36 PAISLEY FLOWER DOILIES,1,2011-06-09 16:16:00,1.45,16113,United Kingdom,Thursday
577077,23323,WHITE WICKER STAR ,2,2011-11-17 15:16:00,2.1,17799,United Kingdom,Thursday
555866,84665,SQUARE CHERRY BLOSSOM CABINET,12,2011-06-07 14:38:00,5.95,16841,United Kingdom,Tuesday
567578,23388,WOODLAND MINI BACKPACK,4,2011-09-21 10:47:00,4.15,12701,Germany,Wednesday
574560,22197,POPCORN HOLDER,24,2011-11-04 15:51:00,0.85,17703,United Kingdom,Friday
547253,22273,FELTCRAFT DOLL MOLLY,3,2011-03-22 10:44:00,2.95,13869,United Kingdom,Tuesday
558619,23322,LARGE WHITE HEART OF WICKER,12,2011-06-30 16:28:00,2.95,14401,United Kingdom,Thursday
573160,22945,CHRISTMAS METAL TAGS ASSORTED ,12,2011-10-28 08:58:00,0.85,14359,United Kingdom,Friday
569258,23503,PLAYING CARDS KEEP CALM & CARRY ON,36,2011-10-03 11:26:00,1.25,17330,United Kingdom,Monday
578270,47310M,SMALL POP BOX FUNKY MONKEY,1,2011-11-23 13:39:00,1.63,14096,United Kingdom,Wednesday
579196,22732,3D VINTAGE CHRISTMAS STICKERS ,3,2011-11-28 15:54:00,2.46,14096,United Kingdom,Monday
554070,84792,ENCHANTED BIRD COATHANGER 5 HOOK,6,2011-05-22 11:06:00,4.65,13555,United Kingdom,Sunday
546134,22858,EASTER TIN KEEPSAKE,108,2011-03-09 15:35:00,1.45,13493,Switzerland,Wednesday
571425,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-10-17 12:41:00,2.95,14911,EIRE,Monday
561686,21993,FLORAL FOLK STATIONERY SET,12,2011-07-29 08:29:00,1.25,13148,United Kingdom,Friday
580893,85034C,3 ROSE MORRIS BOXED CANDLES,1,2011-12-06 12:38:00,1.25,17290,United Kingdom,Tuesday
571653,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,24,2011-10-18 12:17:00,0.72,14298,United Kingdom,Tuesday
563909,23171,REGENCY TEA PLATE GREEN ,3,2011-08-21 12:36:00,1.65,15701,United Kingdom,Sunday
580725,22093,MOTORING TISSUE BOX,36,2011-12-05 17:13:00,0.39,15932,United Kingdom,Monday
569513,72741,GRAND CHOCOLATECANDLE,18,2011-10-04 13:55:00,1.45,14332,United Kingdom,Tuesday
561873,47566,PARTY BUNTING,1,2011-07-31 11:48:00,4.95,13316,United Kingdom,Sunday
557484,21975,PACK OF 60 DINOSAUR CAKE CASES,2,2011-06-20 14:36:00,0.55,14796,United Kingdom,Monday
580727,23244,ROUND STORAGE TIN VINTAGE LEAF,1,2011-12-05 17:17:00,4.13,14096,United Kingdom,Monday
542733,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,2011-01-31 15:35:00,8.5,15058,United Kingdom,Monday
542619,22265,EASTER DECORATION NATURAL CHICK,11,2011-01-30 15:54:00,0.65,13869,United Kingdom,Sunday
575643,23032,DRAWER KNOB CRACKLE GLAZE IVORY,6,2011-11-10 14:09:00,1.65,13267,United Kingdom,Thursday
559539,21206,STRAWBERRY HONEYCOMB  GARLAND ,2,2011-07-10 12:28:00,1.65,18024,United Kingdom,Sunday
568781,22698,PINK REGENCY TEACUP AND SAUCER,48,2011-09-29 08:28:00,2.55,14952,United Kingdom,Thursday
562708,21179,NO JUNK MAIL METAL SIGN,3,2011-08-08 14:15:00,0.39,17085,United Kingdom,Monday
549965,21890,S/6 WOODEN SKITTLES IN COTTON BAG,24,2011-04-13 14:17:00,3.25,16966,United Kingdom,Wednesday
542585,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,18,2011-01-28 15:29:00,3.81,17329,United Kingdom,Friday
580883,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-12-06 12:21:00,2.95,16979,United Kingdom,Tuesday
580632,47590B,PINK HAPPY BIRTHDAY BUNTING,1,2011-12-05 12:16:00,5.45,16360,United Kingdom,Monday
541850,22268,EASTER DECORATION SITTING BUNNY,3,2011-01-23 13:58:00,0.85,14224,United Kingdom,Sunday
554658,22046,TEA PARTY  WRAPPING PAPER ,25,2011-05-25 14:18:00,0.42,12839,United Kingdom,Wednesday
576321,21822,GLITTER CHRISTMAS TREE WITH BELLS,1,2011-11-14 14:59:00,0.79,14953,United Kingdom,Monday
559320,71101E,STANDING FAIRY POLE SUPPORT ,24,2011-07-07 14:18:00,0.85,13208,United Kingdom,Thursday
544903,48129,DOORMAT TOPIARY,2,2011-02-24 13:43:00,7.95,18065,United Kingdom,Thursday
569943,22197,POPCORN HOLDER,8,2011-10-06 18:08:00,0.85,14592,United Kingdom,Thursday
571039,20727,LUNCH BAG  BLACK SKULL.,1,2011-10-13 12:59:00,1.65,16121,United Kingdom,Thursday
546679,21989,PACK OF 20 SKULL PAPER NAPKINS,12,2011-03-15 16:47:00,0.85,13121,United Kingdom,Tuesday
575828,22365,DOORMAT RESPECTABLE HOUSE,2,2011-11-11 11:34:00,8.25,17162,United Kingdom,Friday
560105,22151,PLACE SETTING WHITE HEART,50,2011-07-14 19:23:00,0.42,16794,United Kingdom,Thursday
564187,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,2011-08-23 15:24:00,2.95,15005,United Kingdom,Tuesday
553661,21689,SILVER VANILLA  FLOWER CANDLE POT,6,2011-05-18 11:59:00,3.75,13572,United Kingdom,Wednesday
573094,22555,PLASTERS IN TIN STRONGMAN,1,2011-10-27 14:39:00,1.65,15707,United Kingdom,Thursday
551462,21464,DISCO BALL ROTATOR BATTERY OPERATED,2,2011-04-28 16:11:00,4.25,15210,United Kingdom,Thursday
555746,90214E,"LETTER ""E"" BLING KEY RING",1,2011-06-07 10:55:00,1.25,14606,United Kingdom,Tuesday
569524,23170,REGENCY TEA PLATE ROSES ,2,2011-10-04 14:42:00,1.65,14506,United Kingdom,Tuesday
571183,84991,60 TEATIME FAIRY CAKE CASES,6,2011-10-14 11:08:00,0.55,14796,United Kingdom,Friday
542221,20754,RETROSPOT RED WASHING UP GLOVES,2,2011-01-26 12:40:00,2.1,14978,United Kingdom,Wednesday
545063,21888,BINGO SET,1,2011-02-27 14:26:00,3.75,14606,United Kingdom,Sunday
544317,47566,PARTY BUNTING,2,2011-02-17 14:51:00,4.95,18138,United Kingdom,Thursday
542423,22629,SPACEBOY LUNCH BOX ,24,2011-01-28 09:09:00,1.95,15057,United Kingdom,Friday
560690,85099B,JUMBO BAG RED RETROSPOT,10,2011-07-20 12:00:00,2.08,16807,United Kingdom,Wednesday
556916,22610,PENS ASSORTED FUNNY FACE,2,2011-06-15 13:35:00,0.19,16898,United Kingdom,Wednesday
563429,23209,LUNCH BAG VINTAGE DOILY ,10,2011-08-16 11:48:00,1.65,13999,United Kingdom,Tuesday
579689,21931,JUMBO STORAGE BAG SUKI,1,2011-11-30 14:00:00,2.08,14606,United Kingdom,Wednesday
569026,22077,6 RIBBONS RUSTIC CHARM,12,2011-09-30 10:18:00,1.95,16101,United Kingdom,Friday
541256,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-01-16 14:36:00,0.85,13048,United Kingdom,Sunday
541648,21644,ASSORTED TUTTI FRUTTI HEART BOX,12,2011-01-20 11:15:00,1.25,17811,United Kingdom,Thursday
566605,85150,LADIES & GENTLEMEN METAL SIGN,2,2011-09-13 16:27:00,2.55,13263,United Kingdom,Tuesday
558315,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-06-28 11:44:00,1.65,15065,United Kingdom,Tuesday
563482,23254,CHILDRENS CUTLERY DOLLY GIRL ,2,2011-08-16 15:54:00,4.15,17097,Spain,Tuesday
563698,85099B,JUMBO BAG RED RETROSPOT,5,2011-08-18 13:46:00,2.08,14667,United Kingdom,Thursday
